time,price,status,amount
145753,12.37,B,1000
145753,12.38,B,100
145753,12.4,B,300
145753,12.4,B,2000
145753,12.41,B,1000
145753,12.43,B,1000
145753,12.44,B,3000
145753,12.44,B,1600
145756,12.35,S,100
145758,12.35,S,100
145803,12.4,S,1800
145810,12.45,B,300
145810,12.46,B,500
145811,12.46,B,100
145811,12.46,B,1100
145811,12.46,B,500
145811,12.47,B,2000
145811,12.47,B,3000
145811,12.47,B,8000
145811,12.49,B,4900
145811,12.49,B,2000
145811,12.49,B,1000
145811,12.49,B,1000
145811,12.5,B,1000
145813,12.5,S,2000
145814,12.5,S,2400
145814,12.5,S,500
145814,12.5,S,500
145814,12.5,S,300
145815,12.5,S,2000
145817,12.5,S,1000
145817,12.5,S,10000
145818,12.5,S,2000
145819,12.5,S,500
145820,12.5,S,1000
145821,12.5,S,500
145823,12.5,S,20000
145823,12.5,S,700
145823,12.5,S,1500
145824,12.52,B,100
145825,12.52,B,300
145826,12.52,S,2000
145827,12.52,S,700
145827,12.5,S,500
145827,12.46,S,300
145827,12.4,S,100
145827,12.4,S,100
145833,12.5,B,1000
145833,12.5,B,3000
145833,12.51,B,200
145833,12.52,B,1300
145833,12.53,B,2000
145833,12.54,B,500
145833,12.55,B,600
145833,12.55,B,5000
145835,12.55,S,500
145837,12.55,S,3800
145837,12.55,S,2100
145837,12.52,S,1400
145842,12.52,S,600
145849,12.5,S,100
145852,12.52,B,400
145852,12.52,B,3000
145852,12.53,B,1000
145854,12.53,S,400
145854,12.53,S,1000
145856,12.53,S,1000
145858,12.53,S,3000
145859,12.53,S,500
145902,12.53,S,200
145905,12.53,S,4500
145905,12.5,S,500
145908,12.5,S,1000
145913,12.5,S,300
145916,12.5,S,700
145927,12.45,B,400
145930,12.45,B,300
145930,12.5,B,300
145930,12.5,B,2400
145944,12.45,B,200
145948,12.45,S,400
145956,12.49,B,500
145957,12.45,S,300
